"MEASURE","Measure","AGE","Age","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"1","Births","26","26","8","Australian Capital Territory","A","Annual","1991","1991",325,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","1992","1992",320,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","1993","1993",303,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","1994","1994",266,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","1995","1995",268,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","1996","1996",263,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","1997","1997",266,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","1998","1998",252,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","1999","1999",234,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","2000","2000",198,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","2001","2001",186,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","2002","2002",186,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","2003","2003",188,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","2004","2004",182,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","2005","2005",191,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","2006","2006",187,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","2007","2007",221,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","2008","2008",212,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","2009","2009",217,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","2010","2010",234,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","2011","2011",215,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","2012","2012",231,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","2013","2013",251,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","2014","2014",250,,
"1","Births","26","26","8","Australian Capital Territory","A","Annual","2015","2015",236,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1975","1975",2220,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1976","1976",2311,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1977","1977",2336,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1978","1978",2297,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1979","1979",2144,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1980","1980",2153,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1981","1981",2060,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1982","1982",2191,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1983","1983",2154,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1984","1984",2217,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1985","1985",2258,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1986","1986",2334,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1987","1987",2412,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1988","1988",2377,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1989","1989",2410,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1990","1990",2481,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1991","1991",2498,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1992","1992",2502,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1993","1993",2445,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1994","1994",2483,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1995","1995",2601,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1996","1996",2673,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1997","1997",2809,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1998","1998",2800,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","1999","1999",2702,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","2000","2000",2535,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","2001","2001",2606,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","2002","2002",2504,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","2003","2003",2629,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","2004","2004",2573,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","2005","2005",2676,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","2006","2006",2808,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","2007","2007",2989,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","2008","2008",3148,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","2009","2009",3108,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","2010","2010",3251,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","2011","2011",3229,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","2012","2012",3405,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","2013","2013",3380,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","2014","2014",3377,,
"2","Female population","26","26","8","Australian Capital Territory","A","Annual","2015","2015",3438,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1975","1975",178.5,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1976","1976",183.1,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1977","1977",158.4,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1978","1978",172.5,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1979","1979",181,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1980","1980",154.3,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1981","1981",153.4,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1982","1982",142.9,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1983","1983",154.7,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1984","1984",154.1,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1985","1985",140,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1986","1986",133,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1987","1987",135.3,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1988","1988",135.9,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1989","1989",124.3,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1990","1990",129.8,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1991","1991",131.7,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1992","1992",128.2,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1993","1993",124.2,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1994","1994",108.2,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1995","1995",104.9,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1996","1996",99.4,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1997","1997",95.3,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1998","1998",90.8,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","1999","1999",88.1,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","2000","2000",79.2,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","2001","2001",73.1,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","2002","2002",77.3,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","2003","2003",73.9,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","2004","2004",70.9,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","2005","2005",71.6,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","2006","2006",66.6,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","2007","2007",73.9,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","2008","2008",67.3,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","2009","2009",69.8,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","2010","2010",72,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","2011","2011",66.6,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","2012","2012",67.8,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","2013","2013",74.3,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","2014","2014",74.1,,
"11","Fertility rate","26","26","8","Australian Capital Territory","A","Annual","2015","2015",68.6,,
"1","Births","27","27","0","Australia","A","Annual","1975","1975",17583,,
"1","Births","27","27","0","Australia","A","Annual","1976","1976",17171,,
"1","Births","27","27","0","Australia","A","Annual","1977","1977",17504,,
"1","Births","27","27","0","Australia","A","Annual","1978","1978",17551,,
"1","Births","27","27","0","Australia","A","Annual","1979","1979",17328,,
"1","Births","27","27","0","Australia","A","Annual","1980","1980",17783,,
"1","Births","27","27","0","Australia","A","Annual","1981","1981",18352,,
"1","Births","27","27","0","Australia","A","Annual","1982","1982",18447,,
"1","Births","27","27","0","Australia","A","Annual","1983","1983",18745,,
"1","Births","27","27","0","Australia","A","Annual","1984","1984",18858,,
"1","Births","27","27","0","Australia","A","Annual","1985","1985",20110,,
"1","Births","27","27","0","Australia","A","Annual","1986","1986",19654,,
"1","Births","27","27","0","Australia","A","Annual","1987","1987",19741,,
"1","Births","27","27","0","Australia","A","Annual","1988","1988",20143,,
"1","Births","27","27","0","Australia","A","Annual","1989","1989",19963,,
"1","Births","27","27","0","Australia","A","Annual","1990","1990",20544,,
"1","Births","27","27","0","Australia","A","Annual","1991","1991",19237,,
"1","Births","27","27","0","Australia","A","Annual","1992","1992",18725,,
"1","Births","27","27","0","Australia","A","Annual","1993","1993",17735,,
"1","Births","27","27","0","Australia","A","Annual","1994","1994",17259,,
"1","Births","27","27","0","Australia","A","Annual","1995","1995",17044,,
"1","Births","27","27","0","Australia","A","Annual","1996","1996",17132,,
"1","Births","27","27","0","Australia","A","Annual","1997","1997",16890,,
"1","Births","27","27","0","Australia","A","Annual","1998","1998",17049,,
"1","Births","27","27","0","Australia","A","Annual","1999","1999",16407,,
"1","Births","27","27","0","Australia","A","Annual","2000","2000",15916,,
"1","Births","27","27","0","Australia","A","Annual","2001","2001",14697,,
"1","Births","27","27","0","Australia","A","Annual","2002","2002",14557,,
"1","Births","27","27","0","Australia","A","Annual","2003","2003",13716,,
"1","Births","27","27","0","Australia","A","Annual","2004","2004",13671,,
"1","Births","27","27","0","Australia","A","Annual","2005","2005",14110,,
"1","Births","27","27","0","Australia","A","Annual","2006","2006",14302,,
"1","Births","27","27","0","Australia","A","Annual","2007","2007",15388,,
